title,company,location,posted,url,stem
"Monitoring, Evaluation, Research and Learning (MERL) Officer ",FilmAid Kenya ,"Dadaab, Garissa County, Kenya"," March 20, 2023",https://qaranjobs.com/job/monitoring-evaluation-research-and-learning-merl-officer-dadaab-garissa-county/,0
General Support -GBV ,DRC ,"Dadaab, Garissa County, Kenya"," March 20, 2023",https://qaranjobs.com/job/general-support-gbv-dadaab-garissa-county-kenya/,0
Project Officer ,CARE ,Erigavo," March 19, 2023",https://qaranjobs.com/job/project-officer-agronomist-erigavo-ceerigaabo/,0
MEAL Officer ,ACTED ,Hargeisa," March 19, 2023",https://qaranjobs.com/job/meal-officer-hargeisa/,0
REACH Field Officer ,ACTED ,Hargeisa," March 19, 2023",https://qaranjobs.com/job/reach-field-officer-hargeisa/,0
Area MEAL Manager ,ACTED ,Hargeisa," March 19, 2023",https://qaranjobs.com/job/area-meal-manager-hargeisa/,0
Finance Manager ,DRC ,Mogadishu," March 19, 2023",https://qaranjobs.com/job/finance-manager-mogadishu/,0
Monitoring and Evaluation Intern ,NRC ,"Garowe, Somalia"," March 19, 2023",https://qaranjobs.com/job/monitoring-and-evaluation-intern-garowe-somalia/,0
Program Officer ,OXFAM ,"Mogadishu/Baidao, Somalia"," March 19, 2023",https://qaranjobs.com/job/program-officer-mogadishu-baidao-somalia/,0
Psychiatric Nurse ,SRCS ,Somaliland," March 19, 2023",https://qaranjobs.com/job/psychiatric-nurse-marodijeh-region/,0
Terms Of Referrence For External Project Endline Evaluation ,BBC Media Action ,Somalia & Somaliland," March 19, 2023",https://qaranjobs.com/job/terms-of-referrence-for-external-project-endline-evaluation-somalia-somaliland/,0
1 Project Manager and 3 Enumerators ,Diversity Action Network (DAN) ,Ceel Afweyn," March 19, 2023",https://qaranjobs.com/job/1-project-manager-and-3-enumerators-ceel-afweyn-somaliland/,0
Driver ,Mercy Corps Ethiopia ,"Jijiga, Somali Region of Ethiopia"," March 19, 2023",https://qaranjobs.com/job/driver-jijiga-somali-region-of-ethiopia/,0
GBV Response Officer ,DRC ,"Dolo, Somali Region of Ethiopia"," March 19, 2023",https://qaranjobs.com/job/gbv-response-officer-dolo-somali-region-of-ethiopia/,0
Fleet Coordinator ,Save the Children ,Jigjiga," March 19, 2023",https://qaranjobs.com/job/fleet-coordinator-jigjiga/,0
Finance officer ,Plan International ,"Baidoa, Somalia"," March 19, 2023",https://qaranjobs.com/job/finance-officer-baidoa/,0
Finance Officer ,Plan International ,Hargeisa," March 19, 2023",https://qaranjobs.com/job/finance-officer-hargeisa-4/,0
Social Worker (community outreach) ,Diversity Action Network (DAN) ,Hargeisa," March 18, 2023",https://qaranjobs.com/job/social-worker-community-outreach-hargeisa/,0
Psychosocial Counsellor ,Diversity Action Network (DAN) ,Hargeisa," March 18, 2023",https://qaranjobs.com/job/psychosocial-counsellor-hargeisa/,0
Jobs at SOS Children’s Villages International in Somalia (10 Positions) ,SOS Children's Villages Somalia ,Somalia," March 18, 2023",https://qaranjobs.com/?post_type=job_listing&p=25550,0
Jobs at EUCAP Somalia (10 Positions) ,EUCAP Somalia ,Somalia," March 18, 2023",https://qaranjobs.com/?post_type=job_listing&p=25546,0
CIS Assistant ,EUCAP Somalia ,Mogadishu," March 17, 2023",https://qaranjobs.com/job/cis-assistant-mogadishu/,0
Asset Management Assistant ,EUCAP Somalia ,"Garowe, Somalia"," March 17, 2023",https://qaranjobs.com/job/asset-management-assistant-garowe-somalia/,0
Transport Assistant (Mechanic) ,EUCAP Somalia ,Mogadishu," March 17, 2023",https://qaranjobs.com/job/transport-assistant-mechanic-mogadishu/,0
Logistics Assistant ,EUCAP Somalia ,Mogadishu," March 17, 2023",https://qaranjobs.com/job/logistics-assistant-mogadishu/,0
Operations Assistant ,EUCAP Somalia ,Mogadishu," March 17, 2023",https://qaranjobs.com/job/operations-assistant-mogadishu/,0
Senior National Adviser ,EUCAP Somalia ,Mogadishu," March 17, 2023",https://qaranjobs.com/job/senior-national-adviser-mogadishu/,0
Maritime Assistant ,EUCAP Somalia ,Hargeisa," March 17, 2023",https://qaranjobs.com/job/maritime-assistant-hargeisa/,0
Project Officer ,EUCAP Somalia ,Hargeisa," March 17, 2023",https://qaranjobs.com/job/project-officer-hargeisa-2/,0
Project Officer ,EUCAP Somalia ,"Garowe, Somalia"," March 17, 2023",https://qaranjobs.com/job/project-officer-garowe-somalia/,0
Term of Reference for Consultancy service to develop Advocacy Strategy Somali NGO Consortium (SNC) ,CARE ,Somalia/Somaliland," March 17, 2023",https://qaranjobs.com/job/term-of-reference-for-consultancy-service-to-develop-advocacy-strategy-somali-ngo-consortium-snc-somalia-somaliland/,0
Term of Reference for Consultancy service for Advocacy Training to SNC Members ,CARE ,"Mogadishu, Garowe and Hargeisa"," March 17, 2023",https://qaranjobs.com/job/term-of-reference-for-consultancy-service-for-advocacy-training-to-snc-members-mogadishu-garowe-and-hargeisa/,0
PROCUREMENT FOR THE SUPPLY OF Furniture/ICT EQUIPMENTS,Somali Disaster Management Agency (SODMA) ,Somalia," March 17, 2023",https://qaranjobs.com/?post_type=job_listing&p=25518,0
Press and Public Information Assistant/Interpreter ,EUCAP Somalia ,"Garowe, Somalia"," March 17, 2023",https://qaranjobs.com/job/press-and-public-information-assistant-interpreter-garowe-somalia/,0
Farmashiiste (Pharmacist) ,Amir Specialist Hospital ,Mogadishu Somalia," March 17, 2023",https://qaranjobs.com/job/farmashiiste-pharmacist-geed-qalooc-shibis-district-mogadishu-somalia/,0
Field Security Associate (4 Positions) ,UNDSS ,Somalia," March 16, 2023",https://qaranjobs.com/job/field-security-associate-4-positions-mogadishu-baidoa-dolow-kismayo-somalia/,0
Information Management Officer ,UNSOS ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/information-management-officer-mogadishu-somalia-9/,0
Marketing and Sales Officer (3 Positions) ,Scout Consultancy ,Somalia," March 16, 2023",https://qaranjobs.com/job/marketing-and-sales-officer-3-positions-mogadishu-somalia/,0
National Warehouse and Logistics Officer ,IOM ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/national-warehouse-and-logistics-officer-mogadishu-somalia/,0
Research Officer ,Consilient ,Hargeisa," March 16, 2023",https://qaranjobs.com/job/research-officer-hargeisa-2/,0
Jobs at DRC Somalia (6 Positions) ,Danish Refugee Council (DRC) ,Somalia," March 16, 2023",https://qaranjobs.com/?post_type=job_listing&p=25493,0
Sales & Marketing Officer ,Nabad Gale ,Borama," March 16, 2023",https://qaranjobs.com/job/sales-marketing-officer-borama/,0
General Services Specialist ,Cherokee Federal ,Somalia," March 16, 2023",https://qaranjobs.com/job/general-services-specialist-somalia/,0
Human Resources Officer ,Somali-Sudanese Specialized Hospital ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/human-resources-officer-mogadishu-somalia-5/,0
Political Affairs Officer ,UNSOS ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/political-affairs-officer-mogadishu-somalia-3/,0
Field Assistant (CCCM) ,CTG ,"Baidoa, Somalia"," March 16, 2023",https://qaranjobs.com/job/field-assistant-cccm-baidoa-somalia-2/,0
Field Assistant (CCCM) ,CTG ,"Xudur, Bakool, Somalia"," March 16, 2023",https://qaranjobs.com/job/field-assistant-cccm-xudur-bakool-region-of-somalia/,0
Field Assistant (CCCM) ,CTG ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/field-assistant-cccm-mogadishu-somalia/,0
Senior Project Assistant (Community Radio) ,CTG ,"Baidoa, Somalia"," March 16, 2023",https://qaranjobs.com/job/senior-project-assistant-community-radio-baidoa-somalia/,0
CCCM Community Mobilisation Assistant (2 Positions) ,CTG ,"Mogadishu and Dollow, Somalia"," March 16, 2023",https://qaranjobs.com/job/cccm-community-mobilisation-assistant-2-positions-mogadishu-and-dollow-somalia/,0
Director of Operations ,Creative Associates International ,Somalia," March 16, 2023",https://qaranjobs.com/job/director-of-operations-somalia/,0
Driver ,FAO ,"Baidoa, Somalia"," March 16, 2023",https://qaranjobs.com/job/driver-baidoa-somalia-3/,0
Driver ,FAO ,"Kismaayo, Somalia"," March 16, 2023",https://qaranjobs.com/job/driver-kismaayo-somalia/,0
Medical Officer ,WHO ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/medical-officer-mogadishu-somalia-5/,0
Technical Officer (COVID-19 Vaccine Introduction) ,WHO ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/technical-officer-covid-19-vaccine-introduction-mogadishu-somalia/,0
Accountability Assistant ,MEDAIR ,"Mogadishu, Somalia"," March 16, 2023",https://qaranjobs.com/job/accountability-assistant-mogadishu-somalia-2/,0
"Invitation To Bid For Consultancy for Consultancy service for Technical Specialist to develop designs, sizing of SPVs for SCI Offices",Save the Children ,Somalia," March 16, 2023",https://qaranjobs.com/job/invitation-to-bid-for-consultancy-for-consultancy-service-for-technical-specialist-to-develop-designs-sizing-of-spvs-for-sci-offices/,0
Sales Officer ,Dar-Salaam Bank (DSB) ,Hargeisa," March 15, 2023",https://qaranjobs.com/job/sales-officer-hargeisa/,0
Information Technology Assistant (IT) ,DRC ,"Dolow, Somalia"," March 15, 2023",https://qaranjobs.com/job/information-technology-assistant-it-dolow-somalia/,1
Supply Chain Officer ,DRC ,"Dolow, Somalia"," March 15, 2023",https://qaranjobs.com/job/supply-chain-officer-dolow-somalia/,0
"Staff Counsellor, P3, Fixed Term, (Non-Somali Candidates only) ",UNICEF ,"Mogadishu, Somalia"," March 15, 2023",https://qaranjobs.com/job/staff-counsellor-p3-fixed-term-non-somali-candidates-only-mogadishu-somalia/,0
Hygiene Promotion Officer ,DRC ,"Dolow & Beled Hawo, Somalia"," March 15, 2023",https://qaranjobs.com/job/hygiene-promotion-officer-dolow-beled-hawo-somalia/,0
Partnerships and Engagement Advisor (Somali nationals) ,Plan International ,"Mogadishu, Somalia"," March 15, 2023",https://qaranjobs.com/job/partnerships-and-engagement-advisor-somali-nationals-mogadishu-somalia/,0
Protection Specialist ,DRC ,"Mogadishu, Somalia"," March 15, 2023",https://qaranjobs.com/job/protection-specialist-mogadishu-somalia/,0
Shelter and WASH Officer ,NRC ,"Garowe, Somalia"," March 15, 2023",https://qaranjobs.com/job/shelter-and-wash-officer-garowe-somalia/,0
Protection Officer ,NRC ,"Garowe, Somalia"," March 15, 2023",https://qaranjobs.com/job/protection-officer-garowe-somalia-3/,0
Centre Manager ,CTG ,"Mogadishu, Somalia"," March 15, 2023",https://qaranjobs.com/job/centre-manager-mogadishu-somalia/,0
Junior Nutrition Field Officer ,WeltHungerHilfe (WHH) ,Hargeisa," March 14, 2023",https://qaranjobs.com/job/junior-nutrition-field-officer-hargeisa/,0
Associate Environmental Officer ,UNHCR ,Dadaab," March 14, 2023",https://qaranjobs.com/job/associate-environmental-officer-dadaab/,0
Field Assistant ,UNHCR ,Dadaab," March 14, 2023",https://qaranjobs.com/job/field-assistant-dadaab-2/,0
Gifts in Kind (GIK) Officer ,World Vision International (WVI) ,"Garowe, Somalia"," March 14, 2023",https://qaranjobs.com/job/gifts-in-kind-gik-officer-garowe-somalia/,0
Finance Officer ,BURN ,Hargeisa," March 14, 2023",https://qaranjobs.com/job/finance-officer-hargeisa-3/,0
Jobs at ACTED Somalia (88 Positions) ,ACTED ,Somalia," March 14, 2023",https://qaranjobs.com/?post_type=job_listing&p=25447,0
Complaints Response Mechanism Assistant ,DRC ,"Dolow, Somalia"," March 14, 2023",https://qaranjobs.com/job/complaints-response-mechanism-assistant-dolow-somalia/,0
Hygiene Promotion Officer ,DRC ,"Dolow, Somalia"," March 14, 2023",https://qaranjobs.com/job/hygiene-promotion-officer-dolow-somalia/,0
Food Security Data Analyst ,FAO ,"Mogadishu, Somalia"," March 14, 2023",https://qaranjobs.com/job/food-security-data-analyst-mogadishu-somalia/,0
Horn of Africa : Consortium Coordinator ,ACTED ,"Mogadishu, Somalia"," March 14, 2023",https://qaranjobs.com/job/horn-of-africa-consortium-coordinator-mogadishu-somalia/,0
ENUMERATORS ,ADRA ,Somalia," March 14, 2023",https://qaranjobs.com/job/enumerators-jubbaland-puntland-banadir-hirshabelle-southwest-galmudug-and-somaliland/,0
IT Coordinator ,Save the Children ,"Mogadishu, Somalia"," March 14, 2023",https://qaranjobs.com/job/it-coordinator-mogadishu-somalia/,1
Camp Coordination and Camp Management (CCCM) Specialist ,DRC ,"Galkacayo, Somalia"," March 14, 2023",https://qaranjobs.com/job/camp-coordination-and-camp-management-cccm-specialist-galkacayo-somalia/,0
M & E Officer ,Centre for Research and integrated Development (CeRID) ,"Luuq iyo Belethawo, Somalia"," March 14, 2023",https://qaranjobs.com/job/m-e-officer-somalia/,0
Renewable Energy Expert “REE” ,Federal Government of Somalia (FGS) ,"Mogadishu, Somalia"," March 14, 2023",https://qaranjobs.com/job/renewable-energy-expert-ree-mogadishu-somalia/,0
Partnership Officer ,Partnership Officer ,"Mogadishu, Somalia"," March 14, 2023",https://qaranjobs.com/job/partnership-officer-mogadishu-somalia/,0
Logistics Assistant G5 (15 Positions) ,WFP ,"Mogadishu, Somalia"," March 13, 2023",https://qaranjobs.com/job/logistics-assistant-g5-15-positions-mogadishu-somalia/,0
Logistics Associate (4 Positions) ,WFP ,"Mogadishu, Somalia"," March 13, 2023",https://qaranjobs.com/job/logistics-associate-4-positions-mogadishu-somalia/,0
Senior Logistics Associate ,WFP ,"Mogadishu, Somalia"," March 13, 2023",https://qaranjobs.com/job/senior-logistics-associate-mogadishu-somalia/,0
Logistics Business Support Assistant ,WFP ,"Mogadishu, Somalia"," March 13, 2023",https://qaranjobs.com/job/logistics-business-support-assistant-mogadishu-somalia/,0
Finance Assistant ,Halo Trust ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/finance-assistant-hargeisa-2/,0
Partnership Coordinator ,Save the Children ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/partnership-coordinator-hargeisa/,0
Chief Accountant ,Waayeel Consulting LTD ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/chief-accountant-hargeisa/,0
Sales and Marketing Manager ,Waayeel Consulting LTD ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/sales-and-marketing-manager-hargeisa/,0
Hotel Chef ,Waayeel Consulting LTD ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/hotel-chef-hargeisa/,0
Restaurant Cooks ,Waayeel Consulting LTD ,Hargeisa," March 13, 2023",https://qaranjobs.com/job/restaurant-cooks-hargeisa/,0
Radiographer ,Sanaag Speciality Hospital ,Erigavo," March 13, 2023",https://qaranjobs.com/job/radiographer-erigavo-ceerigaabo/,1
Assistant Officer ,CARE ,"Galkacayo, Somalia"," March 13, 2023",https://qaranjobs.com/job/assistant-officer-galkacayo-somalia/,0
Production Officer ,Casri Digital Printing ,"Hargaisa, Somaliland"," March 13, 2023",https://qaranjobs.com/job/production-officer-hargaisa-somaliland/,0
CCCM (Camp Coordination Camp Management) Assistant (2 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/cccm-camp-coordination-camp-management-assistant-2-positions-afgoye-and-hudur-somalia/,0
CCCM Accountability Assistants (2 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/cccm-accountability-assistants-2-positions-baidoa-and-kismayo-somalia/,0
IT & Communication Technology Assistant (2 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/it-communication-technology-assistant-2-positions-mogadishu-and-baidoa-somalia/,0
Area MEAL Manager ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/area-meal-manager-baidoa-and-kismayo-somalia/,0
MEAL Monitor (2 Position) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/meal-monitor-2-position-baidoa-and-kismayo-somalia/,0
Project Manager Multisectoral (2 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/project-manager-multisectoral-2-positions-baidoa-and-kismayo-somalia/,0
Security Officer (2 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/security-officer-2-positions-mogadishu-and-kismayo-somalia/,0
CCCM Database Assistant (3 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/cccm-database-assistant-3-positions-baidoa-hudur-and-kismayo-somalia/,0
DRIVER (3 Positions) ,ACTED ,"Mogadishu, Somalia"," March 13, 2023",https://qaranjobs.com/job/driver-3-positions-mogadishu-somalia/,0
Admin/Human Resource Officer (3 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/admin-human-resource-officer-3-positions-mogadishu-baidoa-and-kismayo-somalia/,0
Logistics Assistant (3 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/logistics-assistant-3-positions-diinsoor-baidoa-and-kismayo/,0
MEAL Assistant (3 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/meal-assistant-3-positions-mogadishu-wajid-and-elbarde-somalia/,0
MEAL Officer ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/meal-officer-database-3-positions-hudur-afmadhow-and-barawe-somalia/,0
Multisectoral Project Assistant (3 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/multisectoral-project-assistant-3-positions-wajid-barawe-and-elberde-somalia/,0
Multisectoral Project Officer (5 Positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/multisectoral-project-officer-5-positions-dhooble-badhaade-barawe-wajid-and-elberde-somalia/,0
Multisectoral Community Mobilizers (13 positions) ,ACTED ,Somalia," March 13, 2023",https://qaranjobs.com/job/multisectoral-community-mobilizers-13-positions-mogadishu-baidoa-wajid-marka-burhakaba-elberde-afgoye-hudur-and-barawe-somalia/,0
CCCM Protection Officer ,ACTED ,"Baidoa, Somalia"," March 13, 2023",https://qaranjobs.com/job/cccm-protection-officer-baidoa-somalia/,0
